date,open,high,low,close,Volume ETH,Volume USDT
7/26/2022 0:00,1440.79,1454.11,1356.17,1449.12,1199643.741,1684928509
7/27/2022 0:00,1449.12,1644.44,1420.83,1635.74,1513426.041,2305847818
7/28/2022 0:00,1635.74,1784.79,1593.27,1724.52,1578145.076,2644280824
7/29/2022 0:00,1724.52,1765.99,1655.02,1721.68,1205266.57,2061258807
7/30/2022 0:00,1721.68,1744.85,1673.01,1697,735132.5286,1257726969
7/31/2022 0:00,1697,1754.69,1666,1678.12,696326.8079,1186613538
8/1/2022 0:00,1678.12,1704.68,1606.12,1630.28,801566.5648,1328136209
8/2/2022 0:00,1630.28,1678,1559.28,1630.91,1081964.51,1745550411
8/3/2022 0:00,1630.91,1685.03,1589.71,1618.16,777724.7413,1276328467
8/4/2022 0:00,1618.16,1662.79,1580.39,1607.96,735552.181,1190650505
8/5/2022 0:00,1607.97,1742.07,1605.64,1736.81,1005846.471,1688798692
8/6/2022 0:00,1736.81,1749.93,1685.26,1690.6,523314.6444,899479881
8/7/2022 0:00,1690.6,1729.79,1668,1700.19,439904.764,745750151.4
8/8/2022 0:00,1700.2,1818,1693.87,1777.05,781620.5443,1379905146
8/9/2022 0:00,1777.05,1790.83,1667.93,1702.76,818171.1019,1406671817
8/10/2022 0:00,1702.76,1885,1656.78,1853.57,1317767.513,2346974815
8/11/2022 0:00,1853.58,1942,1850.32,1880.19,1105261.901,2093718965
8/12/2022 0:00,1880.19,1964.71,1853.06,1958.28,717628.1015,1363895151
8/13/2022 0:00,1958.28,2020,1946.5,1983.55,695876.0293,1382235354
8/14/2022 0:00,1983.55,2030,1906,1935.31,569583.4852,1122186881
8/15/2022 0:00,1935.32,2012.47,1872.31,1899.06,949162.3305,1824203092
8/16/2022 0:00,1899.05,1915,1853,1876.67,622729.1499,1173013843
8/17/2022 0:00,1876.67,1959.43,1818.74,1834.25,951824.8975,1781033503
8/18/2022 0:00,1834.24,1882.37,1821.25,1846.39,606254.024,1126844900
8/19/2022 0:00,1846.39,1848,1602.37,1609.01,1419826.952,2447147973
8/20/2022 0:00,1609,1657.08,1523.67,1576.04,914615.9226,1468671141
8/21/2022 0:00,1576.03,1646.52,1562.34,1618.13,780662.6062,1255041865
8/22/2022 0:00,1618.13,1629.72,1529.92,1624.66,941192.8954,1483442567
8/23/2022 0:00,1624.65,1676.07,1563.76,1665.41,940246.932,1528222433
8/24/2022 0:00,1665.4,1694.13,1604.92,1656.56,744667.6078,1228169660
8/25/2022 0:00,1656.56,1722,1653.68,1695.11,603090.713,1023691864
8/26/2022 0:00,1695.11,1706.45,1486.85,1508.18,1149912.829,1862598061
8/27/2022 0:00,1508.18,1518.42,1447.52,1491.06,756136.6768,1125859038
8/28/2022 0:00,1491.06,1511,1424,1426.76,544846.4486,805616000.7
8/29/2022 0:00,1426.76,1559.99,1422.08,1551.8,826252.0831,1230281045
8/30/2022 0:00,1551.79,1606.13,1473.61,1524.59,1003075.017,1551625839
8/31/2022 0:00,1524.59,1619.78,1524.59,1554.1,949227.6775,1497596316
9/1/2022 0:00,1554.11,1599,1512.77,1586.16,728710.482,1133222116
9/2/2022 0:00,1586.17,1650,1546.41,1575.35,919009.6598,1471855448
9/3/2022 0:00,1575.35,1582.71,1534.28,1557.46,321397.2189,500057144.5
9/4/2022 0:00,1557.45,1583.66,1540.66,1579.28,296591.1166,463177013.9
9/5/2022 0:00,1579.29,1631.99,1556.56,1617.8,503492.937,797702531.4
9/6/2022 0:00,1617.8,1687.4,1555,1559.01,1010722.858,1650513285
9/7/2022 0:00,1559.01,1657.5,1490.66,1630,850991.4243,1326011622
9/8/2022 0:00,1630,1663.56,1595.06,1635.37,645124.0085,1050551822
9/9/2022 0:00,1635.37,1746.13,1630.51,1718.23,837458.2126,1425281242
9/10/2022 0:00,1718.24,1789,1706.03,1774.12,411046.2466,713890164.2
9/11/2022 0:00,1774.12,1789,1720.1,1766.11,409287.7263,720937621
9/12/2022 0:00,1766.12,1783,1693,1716.37,630774.6032,1093457780
9/13/2022 0:00,1716.37,1760.51,1560.54,1574.4,1134549.726,1871967440
9/14/2022 0:00,1574.4,1647.01,1552.38,1638.39,764562.5393,1222499363
9/15/2022 0:00,1638.4,1655.2,1458,1472.75,1335499.805,2095367507
9/16/2022 0:00,1472.76,1483.35,1405.52,1433.9,693597.2425,1006033555
9/17/2022 0:00,1433.9,1476.13,1409.12,1468.83,421391.3743,608805593.7
9/18/2022 0:00,1468.82,1469.63,1325.55,1334.51,804113.468,1118416541
9/19/2022 0:00,1334.51,1393.35,1280,1375.98,974855.198,1293086591
9/20/2022 0:00,1375.98,1384.78,1312.71,1322.93,658027.1465,889324871.2
9/21/2022 0:00,1322.94,1408.9,1220,1245.78,1192266.738,1582450800
9/22/2022 0:00,1245.79,1350.08,1237.32,1326.46,904282.2725,1165151399
9/23/2022 0:00,1326.47,1360,1262.15,1327.25,974052.3644,1273403020
9/24/2022 0:00,1327.24,1349.33,1306.52,1317.13,517557.3497,687931980
9/25/2022 0:00,1317.13,1337,1269.27,1294.63,515533.8409,674560079.2
9/26/2022 0:00,1294.62,1340.42,1277.85,1336.17,799166.4333,1048795559
9/27/2022 0:00,1336.17,1400,1303.75,1328.02,860584.8944,1170630641
9/28/2022 0:00,1328.01,1355.7,1253.2,1337.2,919314.9131,1199743172
9/29/2022 0:00,1337.2,1352.02,1288.52,1335.7,770591.6895,1022673511
9/30/2022 0:00,1335.69,1373.19,1313.35,1328.72,740753.611,991505362.3
10/1/2022 0:00,1328.71,1333.69,1302.68,1311.79,252081.9056,332930112
10/2/2022 0:00,1311.79,1317.93,1270,1276.72,371740.0407,482595051.3
10/3/2022 0:00,1276.72,1329.9,1263.04,1323.09,483775.2435,631178676.5
10/4/2022 0:00,1323.1,1369.55,1318.66,1361.49,476207.6702,641511283.4
10/5/2022 0:00,1361.5,1364.77,1316.29,1352.2,483508.7782,649745323.4
10/6/2022 0:00,1352.2,1383.99,1345.01,1352.06,573975.324,783638743.2
10/7/2022 0:00,1352.07,1361.75,1317.26,1331.1,491999.8776,659508723.4
10/8/2022 0:00,1331.1,1337.35,1303.51,1315.48,203391.6612,269448439.3
10/9/2022 0:00,1315.48,1329,1307.26,1323.13,186201.9185,245547831.3
10/10/2022 0:00,1323.13,1338,1288,1290.03,393663.0114,515800751.3
10/11/2022 0:00,1290.03,1298,1267.01,1280.11,429430.3941,550448836.8
10/12/2022 0:00,1280.11,1306.87,1275.25,1294.44,369712.5759,478797824.5
10/13/2022 0:00,1294.44,1301.58,1190,1287.08,945618.3163,1183462908
10/14/2022 0:00,1287.08,1343.12,1283.39,1296.27,669742.8093,883059208.7
10/15/2022 0:00,1296.26,1301.69,1263.64,1274.92,287100.9529,368914560.7
10/16/2022 0:00,1274.93,1315.35,1274.67,1305.95,293321.3632,379290237.6
10/17/2022 0:00,1305.96,1338.57,1295.64,1331.4,459848.4941,606979972.1
10/18/2022 0:00,1331.39,1341.73,1286.72,1310.71,572728.9189,755297911.3
10/19/2022 0:00,1310.71,1313.5,1280.31,1285.09,368637.5105,478516630.2
10/20/2022 0:00,1285.09,1310.87,1270.36,1282.57,428531.6103,552593958.2
10/21/2022 0:00,1282.57,1306.97,1252.65,1299.75,468076.7986,600999941.1
10/22/2022 0:00,1299.76,1320.2,1294.32,1313.61,221776.7007,290111447.6
10/23/2022 0:00,1313.62,1371.55,1299.44,1364.2,432269.46,576212623.6
10/24/2022 0:00,1364.19,1370.6,1324.17,1343.61,611830.797,822740466.7
10/25/2022 0:00,1343.61,1525.16,1334.94,1459.74,1127932.901,1612140846
10/26/2022 0:00,1459.74,1594.99,1457.44,1566.1,1236044.702,1896388070
10/27/2022 0:00,1566.11,1578.58,1503.2,1514.05,869454.4851,1345399838
10/28/2022 0:00,1514.04,1574.9,1479.82,1554.41,858954.4425,1309517416
10/29/2022 0:00,1554.4,1663.06,1547.66,1619.55,914161.0846,1477815831
10/30/2022 0:00,1619.55,1640.06,1576.56,1590.44,476036.4243,762732547.1
10/31/2022 0:00,1590.45,1635.8,1545.43,1572.69,810334.2414,1283098005
11/1/2022 0:00,1572.69,1612.92,1563.69,1578.48,527539.2965,836251567.4
11/2/2022 0:00,1578.47,1621.68,1502.32,1518.34,981395.3648,1534786415
11/3/2022 0:00,1518.33,1559.01,1515.17,1531.01,560202.8813,863253444.8
11/4/2022 0:00,1531.01,1680,1528.4,1644.78,935531.4781,1503427053
11/5/2022 0:00,1644.78,1648.84,1635.15,1640.45,11582.7223,19006482.76
